Date,Open,High,Low,Close,Volume,Adj Close
2008-02-28,127.200014,132.19996799999998,125.769981,129.909996,404563600,17.432676
2008-02-29,129.289995,130.210016,124.799986,125.020004,313870200,16.776486
2008-03-03,124.439978,125.97998600000001,117.999977,121.729996,398260800,16.334999
2008-03-04,121.989975,124.88000100000001,120.40000500000001,124.62002199999999,446345900,16.722812
2008-03-05,123.580025,125.13998000000001,122.25003400000001,124.49003200000001,305459000,16.705369
2008-03-06,124.61000800000001,127.50003400000001,120.80998799999999,120.92996399999998,368424700,16.227642000000003
2008-03-07,120.41000600000001,122.979984,119.049974,122.25003400000001,307615700,16.404783
2008-03-10,121.979975,123.45998200000001,119.37002199999999,119.68998899999998,249897200,16.061249
2008-03-11,124.099997,127.480007,121.99998899999999,127.35001799999999,290985800,17.089152
2008-03-12,127.039984,128.68002099999998,125.17000800000001,126.030027,264907300,16.912022
2008-03-13,124.099997,129.5,123.00001100000001,127.939978,315525700,17.168319
2008-03-14,129.88003500000002,130.30003200000002,124.200026,126.609974,289160200,16.989845000000003
2008-03-17,122.549974,128.59000600000002,122.549974,126.73003,268149700,17.005955
2008-03-18,129.180033,133.0,128.670008,132.82003600000002,301280000,17.823176
2008-03-19,133.119976,134.29003,129.670031,129.670031,252634200,17.400475
2008-03-20,131.12001,133.290007,129.180033,133.269993,227196900,17.883556
2008-03-24,134.010036,140.850006,133.64001499999998,139.530016,266730100,18.723591
2008-03-25,139.960026,143.100018,137.329992,140.979996,263097800,18.918164
2008-03-26,140.870033,145.73999799999999,140.64001499999998,145.060022,295521100,19.465664999999998
2008-03-27,144.94998,145.30998799999998,139.98998600000002,140.249966,249957400,18.820201
2008-03-28,141.799974,144.650026,141.599997,143.01000200000001,178652600,19.190571
2008-03-31,143.269981,145.70997,142.520004,143.5,192016300,19.256324
2008-04-01,146.299997,149.65999399999998,143.609976,149.53000500000002,258141800,20.065493
2008-04-02,148.780027,151.200003,145.849974,147.48999799999999,261242100,19.791744
2008-04-03,147.05998799999998,153.629978,147.0,151.60998500000002,262892000,20.344607
2008-04-04,152.19001200000002,154.710016,150.749966,153.079992,213604300,20.541868
2008-04-07,156.13003500000002,159.690023,155.10998500000002,155.890003,289581600,20.918944
2008-04-08,153.54997600000002,156.450003,152.320002,152.840027,253573600,20.509667
2008-04-09,153.310011,153.890024,150.460026,151.44003500000002,218349600,20.321801
2008-04-10,151.130001,155.420019,150.600029,154.54998600000002,238940800,20.739127
2008-04-11,152.719984,153.299997,146.400026,147.140003,302519000,19.744778
2008-04-14,146.769981,149.250011,144.539984,147.78000500000002,211271900,19.83066
2008-04-15,149.400015,149.71999499999998,145.719984,148.379978,174509300,19.911171
2008-04-16,151.720028,154.100029,150.619976,153.69998,198943500,20.625064000000002
2008-04-17,154.170031,155.999966,153.349985,154.48999799999999,176066800,20.731077
2008-04-18,159.12001,162.26000200000001,158.379967,161.039974,256691400,21.610021
2008-04-21,162.210014,168.500011,161.75999099999999,168.16001699999998,259788200,22.565462
2008-04-22,167.400026,168.0,158.090027,160.19996799999998,359893100,21.4973
2008-04-23,164.04997600000002,164.839994,161.080015,162.890003,376047700,21.858276999999998
2008-04-24,165.34000600000002,169.980019,159.19001200000002,168.94003500000002,424016600,22.670133
2008-04-25,170.69996799999998,171.100018,166.420031,169.729986,248118500,22.776137
2008-04-28,169.75,173.750011,169.130013,172.239964,196803600,23.112952
2008-04-29,171.110031,175.660028,170.250011,175.049974,230869100,23.490029
2008-04-30,176.190001,180.000034,172.920019,173.950003,284881100,23.342423
2008-05-01,174.960026,180.000034,174.859997,180.000034,225894200,24.154279000000002
2008-05-02,180.19001200000002,181.919985,178.549974,180.939989,251520500,24.280412
2008-05-05,181.919985,185.310022,181.05003200000002,184.729996,213639300,24.788995
2008-05-06,184.65999399999998,187.12001,182.17996399999998,186.659973,229717600,25.047979
2008-05-07,186.04998600000002,188.19996799999998,180.540007,182.590027,289283400,24.501831
2008-05-08,183.770014,186.500023,183.070024,185.059977,224771400,24.833275
2008-05-09,183.159973,184.250011,181.369999,183.44998,168268100,24.617229000000002
2008-05-12,185.209993,188.87001,182.850006,188.15999399999998,204640800,25.249268
2008-05-13,188.610031,191.450003,187.859974,189.959982,205809100,25.490809
2008-05-14,191.229984,192.24002099999998,185.570002,186.25999099999999,229205900,24.994304999999997
2008-05-15,186.809977,189.899994,184.20002399999998,189.73003,218302000,25.459951
2008-05-16,190.10998500000002,190.29997600000002,187.000034,187.620022,191442300,25.176809
2008-05-19,187.859974,188.689966,181.299997,183.599997,236455100,24.63736
2008-05-20,181.82003600000002,186.160028,180.12001,185.899982,242462500,24.945996
2008-05-21,185.670031,187.950003,176.249989,178.189966,289414300,23.911385
2008-05-22,179.25999099999999,181.330025,172.000011,177.05002,301683900,23.758416
2008-05-23,180.770025,181.98998600000002,177.799997,181.170008,226729300,24.311278
2008-05-27,182.749977,186.43002099999998,181.83998300000002,186.43002099999998,197476300,25.017122
2008-05-28,187.41001699999998,187.950003,183.719973,187.009968,185994900,25.094945000000003
2008-05-29,186.76000200000001,188.19996799999998,185.5,186.690001,161796600,25.052008999999998
2008-05-30,187.44999099999998,189.539986,187.37999,188.750034,152546100,25.328445000000002
2008-06-02,188.600018,189.650015,184.53000500000002,186.099974,169960000,24.972832999999998
2008-06-03,186.860031,188.19996799999998,182.339994,185.37001,187630100,24.874879
2008-06-04,184.019993,187.08998300000002,183.229975,185.189966,181745900,24.850718
2008-06-05,186.34000600000002,189.84000600000002,185.69999099999998,189.43001,188861400,25.419692
2008-06-06,187.999977,189.94996799999998,185.549974,185.640003,241605700,24.911109
2008-06-09,184.789984,184.940001,175.749977,181.610031,472098200,24.370325
2008-06-10,180.50997900000002,186.780016,179.020025,185.640003,285235300,24.911109
2008-06-11,184.340027,186.000011,179.589972,180.809999,240387700,24.262969000000002
2008-06-12,181.489975,182.599974,171.19998,173.26001399999998,327083400,23.249833
2008-06-13,171.640003,174.15999399999998,165.30996499999998,172.370033,336489300,23.130406
2008-06-16,171.30000900000002,177.900026,169.070024,176.840015,262932600,23.730235
2008-06-17,178.100018,181.98998600000002,177.410028,181.429987,224914200,24.346165
2008-06-18,181.120033,182.19999099999998,177.349974,178.749966,202867000,23.986532
2008-06-19,178.549974,182.339994,176.799974,180.900015,197987300,24.275048
2008-06-20,179.350006,180.999977,175.0,175.269993,222091800,23.519553
2008-06-23,174.74002099999998,175.879967,171.55998799999998,173.159985,161445200,23.23641
2008-06-24,172.370033,175.78000500000002,171.62999,173.25,155486800,23.248489000000003
2008-06-25,174.610031,178.829981,173.880001,177.39001499999998,161112700,23.80404
2008-06-26,174.06997900000002,174.83998300000002,168.01001399999998,168.25997900000002,217402500,22.578876
2008-06-27,166.50997900000002,170.56997900000002,164.150005,170.089994,260562400,22.824447
2008-06-30,170.190023,172.000011,166.620022,167.440001,171049200,22.468843
2008-07-01,164.230007,174.71999399999999,163.999989,174.680033,277820200,23.440386
2008-07-02,175.19999099999998,177.450003,168.17996399999998,168.17996399999998,209379800,22.568139000000002
2008-07-03,169.58998300000002,172.169975,165.749989,170.120022,130840500,22.828476000000002
2008-07-07,173.159985,177.13003500000002,171.899982,175.16001699999998,205097900,23.504795
2008-07-08,175.399982,179.70001399999998,172.739975,179.549997,222087600,24.093889
2008-07-09,180.200026,180.910028,174.13998,174.250023,223944000,23.382683
2008-07-10,174.919985,177.340027,171.37001,176.630024,210172200,23.702056
2008-07-11,175.469984,177.110008,170.999989,172.580025,232502900,23.158585000000002
2008-07-14,179.239964,179.30003200000002,173.079969,173.880001,221513600,23.333029
2008-07-15,172.479996,173.73999799999999,166.390003,169.640024,260010800,22.764065
2008-07-16,170.20002399999998,172.930033,168.599974,172.809977,186947600,23.189442
2008-07-17,174.100006,174.979986,171.390024,171.810034,189381500,23.05526
2008-07-18,168.520025,169.649971,165.000011,165.150015,217103600,22.161549
2008-07-21,166.900015,167.499989,161.119976,166.289974,340117400,22.314521
2008-07-22,148.999966,162.76001399999998,146.530016,162.01997,469898100,21.741526999999998
2008-07-23,164.98999799999999,168.370022,161.559999,166.26001399999998,265442100,22.3105
2008-07-24,164.32003600000002,165.25999099999999,158.44996799999998,159.02999499999999,209904800,21.340301
2008-07-25,160.400026,162.999966,158.650026,162.119999,158409300,21.75495
2008-07-28,162.340004,162.46999399999999,154.020014,154.399982,195178200,20.718998000000003
2008-07-29,155.410006,159.44999099999998,153.650005,157.080004,171017700,21.078631
2008-07-30,157.78000600000001,160.489975,156.079981,159.880001,181295800,21.454364
2008-07-31,157.539974,162.20001399999998,156.979975,158.94998,159374600,21.329564
2008-08-01,159.900015,159.989964,155.75,156.65999399999998,136159800,21.022270000000002
2008-08-04,156.600006,157.899982,152.910028,153.229996,148131900,20.561997
2008-08-05,155.420019,160.80000900000002,154.81997900000002,160.639992,172092900,21.556347
2008-08-06,159.970016,167.400026,158.000011,164.189966,197852200,22.03272
2008-08-07,162.710026,166.149971,161.500011,163.56997900000002,168093100,21.949523000000003
2008-08-08,163.85998500000002,169.649971,163.750023,169.55000900000002,178499300,22.751986
2008-08-11,170.069967,176.500034,169.669985,173.560034,222826100,23.290093
2008-08-12,173.519993,179.290018,173.50997900000002,176.729986,209069700,23.71547
2008-08-13,177.979975,180.000034,175.899994,179.30003200000002,210586600,24.060346
2008-08-14,178.329969,180.44999099999998,177.839972,179.31997900000002,177825200,24.063022
2008-08-15,179.039986,179.749989,175.049974,175.739964,177062900,23.582619
2008-08-18,175.570013,177.810011,173.820013,175.389969,138003600,23.535653
2008-08-19,174.54003,177.069967,171.810034,173.53000600000001,154051100,23.286064
2008-08-20,174.769981,176.939978,173.610008,175.84000600000002,126737800,23.596042999999998
2008-08-21,174.470028,175.45002399999998,171.889969,174.289984,134936200,23.388045
2008-08-22,175.81997900000002,177.499977,175.570013,176.789974,109902800,23.72352
2008-08-25,176.150026,176.229975,171.66001699999998,172.549997,121106300,23.154556
2008-08-26,172.76000200000001,174.880024,172.60998500000002,173.639969,111387500,23.300819
2008-08-27,173.30998799999998,175.75999099999999,172.189989,174.670019,119445200,23.439042
2008-08-28,175.28000600000001,176.249989,172.749989,173.73999799999999,107846200,23.314242
2008-08-29,172.959993,173.499966,169.039984,169.52999499999999,149822400,22.7493
2008-09-02,172.399994,173.499966,165.000011,166.19001200000002,195190800,22.301107000000002
2008-09-03,166.840027,168.679976,163.999989,166.960016,183708700,22.404434
2008-09-04,165.860031,167.909985,160.810022,161.22000500000001,185846500,21.634179
2008-09-05,158.589972,162.400005,157.650003,160.18002099999998,196721000,21.494623
2008-09-08,164.570002,164.889969,151.459982,157.919996,261494800,21.19135
2008-09-09,156.85998500000002,159.960016,149.789984,151.679987,311256400,20.354
2008-09-10,152.320002,154.99000900000001,148.799974,151.60998500000002,243285700,20.344607
2008-09-11,148.179987,152.989964,145.999977,152.649982,242783800,20.484164
2008-09-12,150.909996,150.909996,146.499989,148.939978,198256800,19.986317
2008-09-15,142.03000600000001,147.689989,140.360008,140.360008,230158600,18.834968
2008-09-16,133.86002,142.499977,132.149994,139.880024,299959100,18.770557999999998
2008-09-17,138.490032,138.50997900000002,127.83001499999999,127.83001499999999,300113800,17.153563000000002
2008-09-18,130.570024,135.429976,120.679998,134.089972,419063400,17.993589
2008-09-19,142.600006,144.200003,136.310022,140.90999399999998,357718900,18.908770999999998
2008-09-22,139.94001200000002,140.249966,130.659973,131.05000900000002,214178300,17.585655
2008-09-23,131.849974,135.799997,126.660028,126.840006,320091100,17.020713
2008-09-24,127.270016,130.94998,125.14999399999999,128.709982,261753800,17.271646
2008-09-25,129.80002,134.789974,128.520004,131.929976,251511400,17.703738
2008-09-26,124.910028,129.80002,123.00001100000001,128.23999799999999,281612800,17.208578
2008-09-29,119.61998700000001,119.679976,100.589999,105.259979,655514300,14.12488
2008-09-30,108.250028,114.99998899999999,106.29997,113.659985,406670600,15.25208
2008-10-01,111.919991,112.36000800000001,107.39000800000001,109.11998700000001,324121000,14.642856
2008-10-02,108.010002,108.79001299999999,99.999972,100.100001,402341100,13.432460999999998
2008-10-03,103.999977,106.500028,94.65001,97.069979,573599600,13.025861
2008-10-06,91.959982,98.780011,87.539968,98.14000300000001,526854300,13.169448000000001
2008-10-07,100.48003,101.5,88.94998000000001,89.15997800000001,469693000,11.964414
2008-10-08,85.91001700000001,96.33000899999999,85.679998,89.789979,551935300,12.048955
2008-10-09,93.349967,95.79997,86.600013,88.739982,404345900,11.908055000000001
2008-10-10,85.700019,99.999972,85.000023,96.799993,554824900,12.989631
2008-10-13,104.54997,110.53,101.020009,110.260007,384769000,14.795835999999998
2008-10-14,116.25999099999999,116.39999399999999,103.14003100000001,104.079992,495248600,13.966536999999999
2008-10-15,103.840027,106.999972,97.89003100000001,97.950019,396043900,13.143954
2008-10-16,99.77002,103.429971,91.73997,101.889969,495130300,13.672657000000001
2008-10-17,99.59999,102.039979,85.89000300000001,97.400033,440556900,13.070151
2008-10-20,99.780027,100.03,93.63998000000001,98.440017,387292500,13.209707
2008-10-21,96.95000300000001,97.899971,91.16001700000001,91.489998,548415000,12.277080999999999
2008-10-22,97.36999899999999,101.250028,92.929971,96.869987,562202200,12.999024
2008-10-23,96.509979,99.249989,91.899987,98.230019,418857600,13.181526999999999
2008-10-24,90.330031,97.899971,90.11001999999999,96.37999,397514600,12.933271000000001
2008-10-27,95.070013,97.62997800000001,91.86001999999999,92.089972,302192800,12.357591000000001
2008-10-28,95.430021,100.499977,92.36997099999999,99.91001700000001,408533300,13.406967000000002
2008-10-29,100.859992,109.53998999999999,99.939978,104.54997,487744600,14.029604
2008-10-30,108.230007,112.189978,107.61001999999999,111.04001799999999,409522400,14.900506
2008-10-31,107.40002199999999,110.779972,105.14000300000001,107.589999,414939000,14.437547
2008-11-03,105.930021,109.09996699999999,104.85999699999999,106.959998,264484500,14.353006
2008-11-04,109.990021,111.790002,106.669991,110.98997,349670300,14.89379
2008-11-05,108.909989,109.720028,102.990021,103.299981,314113800,13.861867000000002
2008-11-06,101.04997,102.780023,98.0,99.09997800000001,329768600,13.298267000000001
2008-11-07,99.239982,99.850029,95.720028,98.240032,273813400,13.182870999999999
2008-11-10,100.17000300000001,100.40002199999999,94.5,95.87997800000001,280955500,12.866174
2008-11-11,94.810027,97.170008,92.260002,94.769993,306134500,12.717225
2008-11-12,92.430033,93.239998,90.009991,90.12003299999999,294744100,12.093245
2008-11-13,89.869987,96.439978,86.019993,96.439978,463521800,12.941321
2008-11-14,93.76003,93.989982,89.999977,90.240009,351316700,12.109344
2008-11-17,88.480002,90.54997,87.259968,88.140008,290631600,11.827544
2008-11-18,89.639969,90.989993,86.859992,89.910028,302423800,12.065064
2008-11-19,89.439978,91.58001999999999,86.20997,86.289979,292975200,11.579288
2008-11-20,85.239982,86.45000300000001,79.999989,80.489993,429203600,10.800986
2008-11-21,81.930033,84.11998299999999,79.139969,82.579981,392317800,11.081442
2008-11-24,85.210021,94.790013,84.839999,92.949991,360564400,12.472998
2008-11-25,94.62999,94.709998,88.160028,90.800009,308823200,12.184491
2008-11-26,89.919969,95.249977,89.849967,95.000011,224959000,12.748091
2008-11-28,94.699991,94.759979,91.86001999999999,92.66999100000001,74443600,12.435425
2008-12-01,91.30001999999999,92.270009,88.920019,88.930033,230941900,11.933558
2008-12-02,90.030011,92.649971,86.499977,92.47,287180600,12.408588
2008-12-03,89.40001,96.22998,88.79997,95.899999,334670000,12.868861
2008-12-04,94.429998,95.21001,89.060022,91.409989,272842500,12.266344
2008-12-05,90.34997800000001,94.489993,88.860031,93.999989,260948800,12.613897
2008-12-08,97.279977,100.79999699999999,95.79997,99.719973,296285500,13.381464000000001
2008-12-09,98.039968,103.600001,97.209982,100.060027,300874000,13.427097
2008-12-10,97.87001,99.490021,96.499972,98.209998,234511900,13.17884
2008-12-11,97.34997800000001,101.240021,94.829981,95.000011,260154300,12.748091
2008-12-12,92.799981,99.000023,92.529988,98.269993,260293600,13.186891000000001
2008-12-15,95.990021,96.210032,92.999972,94.749972,222939500,12.714538000000001
2008-12-16,93.979968,96.480019,92.75,95.430021,273376600,12.805794
2008-12-17,91.030027,91.100029,88.020032,89.15997800000001,323465100,11.964414
2008-12-18,89.309988,90.82996899999999,88.440028,89.429971,214354000,12.000645
2008-12-19,89.939989,90.940012,88.79997,89.999977,200480000,12.077134
2008-12-22,90.019998,90.030011,84.689989,85.739993,211185100,11.505485
2008-12-23,86.86999899999999,87.87002199999999,85.90001,86.38000100000001,158757900,11.591368
2008-12-24,86.139969,86.250011,84.549993,85.03999,67833500,11.411552
2008-12-26,86.63998000000001,87.41999100000001,85.239982,85.809988,77081200,11.514878
2008-12-29,86.519998,87.61998299999999,85.070018,86.61001999999999,171500000,11.622233999999999
2008-12-30,87.41999100000001,88.049993,84.720023,86.289979,241900400,11.579288
2008-12-31,85.970012,87.740032,85.340011,85.350018,151885300,11.453154
2009-01-02,85.87999,91.039968,85.159973,90.750028,186503800,12.177783999999999
2009-01-05,93.17000300000001,96.179998,92.710032,94.58000899999999,295402100,12.691730999999999
2009-01-06,95.94998000000001,97.170008,92.389992,93.019993,322327600,12.482391
2009-01-07,91.809972,92.500028,90.26003,91.010007,188262200,12.212671
2009-01-08,90.429987,93.149982,90.040018,92.700019,168375200,12.439454
2009-01-09,93.20997,93.38000100000001,90.13998000000001,90.57999699999999,136711400,12.154967
2009-01-12,90.460021,90.989993,87.549981,88.659973,154429100,11.897319
2009-01-13,88.23997,89.739998,86.349967,87.709998,199599400,11.769841
2009-01-14,86.239998,87.250028,84.720023,85.32999699999999,255416000,11.450467999999999
2009-01-15,80.570002,84.11998299999999,80.04997,83.380013,457908500,11.188798
2009-01-16,84.30001999999999,84.38002900000001,80.399971,82.33000899999999,261906400,11.047898
2009-01-20,81.930033,82.000028,78.200007,78.200007,229978700,10.493691
2009-01-21,79.390008,82.88000100000001,79.309999,82.83001999999999,272317500,11.114995
2009-01-22,88.039979,89.999977,85.820002,88.36001999999999,352382100,11.857068
2009-01-23,86.820018,89.869987,86.499977,88.36001999999999,190942500,11.857068
2009-01-26,88.860031,90.969973,88.300032,89.639969,173059600,12.028825
2009-01-27,90.190028,91.549993,89.739998,90.730007,154509600,12.175097000000001
2009-01-28,92.11999899999999,95.000011,91.500011,94.19998000000001,215351500,12.640734
2009-01-29,93.089988,94.33998299999999,92.59999,92.999972,148182300,12.479705000000001
2009-01-30,92.59999,93.62003299999999,90.009991,90.12996700000001,162869700,12.094578
2009-02-02,89.09999,92.000023,88.899999,91.510018,139561800,12.279767
2009-02-03,91.920008,93.38000100000001,90.279977,92.980019,149827300,12.477027
2009-02-04,93.219977,96.25,93.100001,93.550032,202105400,12.553517999999999
2009-02-05,92.77002,97.250023,92.62001,96.459998,187311600,12.944007000000001
2009-02-06,97.019998,99.999972,96.999977,99.719973,171802400,13.381464000000001
2009-02-09,99.999972,103.000028,99.500028,102.51003,178752700,13.755863
2009-02-10,101.32996899999999,102.51003,97.059972,97.82996899999999,212265200,13.127844
2009-02-11,96.36998299999999,98.310027,95.770009,96.820013,168743400,12.992318
2009-02-12,95.82999699999999,99.75,95.82999699999999,99.270009,204297100,13.321083999999999
2009-02-13,98.990009,99.939978,98.11998299999999,99.159973,152244400,13.306318
2009-02-17,96.869987,97.040018,94.279988,94.530027,169559600,12.685024
2009-02-18,95.049993,95.850018,92.719973,94.37001,171194800,12.663551
2009-02-19,93.369987,94.250028,90.11001999999999,90.639992,230701100,12.163018
2009-02-20,89.40001,92.399999,89.000028,91.199991,187579000,12.238164999999999
2009-02-23,91.65002199999999,92.000023,86.509991,86.950007,196745500,11.667858
2009-02-24,87.450019,90.89003100000001,86.999989,90.250023,201776400,12.110688
2009-02-25,89.859981,92.92003100000001,89.25,91.16001700000001,208263300,12.2328
2009-02-26,92.000023,92.92003100000001,88.959987,89.190012,157467100,11.968445
2009-02-27,87.93001,91.30001999999999,87.67003100000001,89.309988,176664600,11.984544
2009-03-02,88.119987,91.199991,87.67003100000001,87.940017,192732400,11.800707000000001
2009-03-03,88.930033,90.740021,87.88002900000001,88.37003299999999,181085100,11.858411
2009-03-04,90.180021,92.77002,89.449991,91.17003100000001,185350900,12.234144
2009-03-05,90.460021,91.87003299999999,88.449968,88.840011,176724800,11.921478
2009-03-06,88.339999,88.399987,82.33000899999999,85.29997,252786800,11.446438
2009-03-09,84.179971,87.600029,82.569967,83.11001999999999,174574400,11.152567999999999
2009-03-10,84.87003299999999,89.16999100000001,84.360008,88.630013,211064700,11.893298
2009-03-11,89.809999,94.06999,89.579981,92.679998,211593200,12.436767
2009-03-12,92.90001,96.579981,92.000023,96.350029,192114300,12.92925
2009-03-13,96.299981,97.199968,95.010018,95.930033,150292100,12.872891000000001
2009-03-16,96.53,97.390019,94.180033,95.420008,199311000,12.80445
2009-03-17,95.23997,99.690012,95.070013,99.65997800000001,196661500,13.373414000000002
2009-03-18,99.91001700000001,103.480019,99.719973,101.52002,199009300,13.623014000000001
2009-03-19,101.850001,103.200019,100.250011,101.61998299999999,125045200,13.636428
2009-03-20,102.090027,103.10999699999999,100.569979,101.59002199999999,173896800,13.632407
2009-03-23,102.710021,108.16001200000001,101.749972,107.660001,166599300,14.44694
2009-03-24,106.360031,109.440028,105.389969,106.500028,160153000,14.291282999999998
2009-03-25,107.57999199999999,108.35999699999999,103.859981,106.490021,161654500,14.28994
2009-03-26,107.830031,109.980007,107.57999199999999,109.86997099999999,154063000,14.743497
2009-03-27,108.230007,108.530027,106.399999,106.850029,123218200,14.33825
2009-03-30,104.510002,105.010007,102.609992,104.489982,125699000,14.021554
2009-03-31,105.45003,107.45000300000001,105.0,105.119983,142520000,14.106094
2009-04-01,104.089999,109.00001100000001,103.890008,108.689978,147343000,14.585153
2009-04-02,110.14003100000001,114.750023,109.780023,112.710016,203091700,15.124604000000001
2009-04-03,114.190023,116.13000100000001,113.519981,115.989998,159060300,15.564746
2009-04-06,114.940001,118.75003400000001,113.28001599999999,118.450014,164516100,15.894857
2009-04-07,116.52998400000001,116.669973,114.190023,114.99998899999999,134145200,15.431896
2009-04-08,115.429998,116.79003,114.57999199999999,116.319979,113907500,15.609026
2009-04-09,118.419973,120.000023,117.960016,119.57001299999999,132689200,16.04515
2009-04-13,120.01003600000001,120.980019,119.0,120.220028,97309100,16.132375
2009-04-14,119.57001299999999,120.169973,117.25,118.31001100000002,113655500,15.876069000000001
2009-04-15,117.200026,118.250023,115.759979,117.639969,103220600,15.786156
2009-04-16,119.189978,123.150015,118.78999499999999,121.45000300000001,148361500,16.297426
2009-04-17,121.18001000000001,124.25,120.24998899999999,123.42000800000001,124373900,16.561782
2009-04-20,121.729996,122.989998,119.160017,120.50003400000001,116616500,16.16995
2009-04-21,118.890024,122.13999199999999,118.60001799999999,121.76003600000001,117671400,16.339029999999998
2009-04-22,122.62998999999999,125.349985,121.200024,121.50999099999999,234691800,16.305476000000002
2009-04-23,126.61998700000001,127.200014,123.51003600000001,125.400026,236289200,16.827482
2009-04-24,124.639969,125.13998000000001,122.96998400000001,123.90000500000001,135191000,16.626193
2009-04-27,122.89998200000001,124.999977,122.660017,124.729984,120172500,16.737568
2009-04-28,123.35000600000001,126.21000500000001,123.25999099999999,123.90000500000001,113964200,16.626193
2009-04-29,124.849974,126.85000600000001,123.830004,125.13998000000001,114527700,16.792586
2009-04-30,126.220005,127.000023,124.919975,125.82996899999999,124622400,16.885176
2009-05-01,125.800009,127.949991,125.800009,127.239975,99379000,17.074385
2009-05-04,128.23999799999999,132.250023,127.679998,132.06997900000002,152339600,17.722525
2009-05-05,131.750011,132.859997,131.12001,132.709993,99563800,17.808409
2009-05-06,133.329981,133.500011,130.220016,132.499989,118384700,17.780228
2009-05-07,132.330025,132.390026,127.900003,129.059977,132944000,17.318611999999998
2009-05-08,129.04003,131.229986,126.259979,129.189966,116991000,17.336054999999998
2009-05-11,127.369965,130.959993,127.11999899999999,129.570002,101164700,17.387052
2009-05-12,129.55998799999998,129.710005,123.249977,124.42003100000001,152370400,16.695975
2009-05-13,123.210016,124.019981,119.380035,119.489998,148992900,16.034412
2009-05-14,119.780005,123.52998400000001,119.70000300000001,122.950024,111956600,16.498715
2009-05-15,122.32003600000002,124.62002199999999,121.61001999999999,122.41998500000001,91891800,16.427589
2009-05-18,123.729975,126.70000300000001,121.569979,126.650015,114710400,16.995217999999998
2009-05-19,126.819979,129.310022,125.740021,127.44998000000001,93105600,17.102566
2009-05-20,127.630024,129.209993,125.29999699999999,125.87001000000001,97146000,16.890549
2009-05-21,125.14999399999999,126.780005,122.889969,124.179998,101986500,16.663764999999998
2009-05-22,124.050009,124.179998,121.750023,122.5,74499600,16.438326
2009-05-26,124.760025,130.830004,124.55001999999999,130.780016,159231800,17.549425
2009-05-27,131.779972,134.980019,130.910006,133.049974,161605500,17.854031
2009-05-28,133.45002399999998,135.39001499999998,132.03000500000002,135.069967,121888200,18.125095
2009-05-29,135.39001499999998,135.900026,133.850006,135.810011,114133600,18.224401999999998
2009-06-01,136.469973,139.98998600000002,135.999989,139.349985,113124900,18.699432
2009-06-02,138.989964,141.340004,138.350029,139.489975,114055900,18.718218
2009-06-03,140.0,141.10998500000002,139.06997900000002,140.94996799999998,141299900,18.914135
2009-06-04,140.12999,144.179976,140.039974,143.740032,137658500,19.288535
2009-06-05,145.30998799999998,146.400026,143.209993,144.669973,158179000,19.413324
2009-06-08,143.819967,144.23003,139.429987,143.849995,232913100,19.30329
2009-06-09,143.810034,144.560011,140.54998600000002,142.71999499999998,169241100,19.151654999999998
2009-06-10,142.279972,142.349974,138.299974,140.249966,172155900,18.820201
2009-06-11,139.54997600000002,141.560022,138.55002,139.950026,131205900,18.779951999999998
2009-06-12,138.809999,139.100006,136.04003,136.969984,140771400,18.380059
2009-06-15,136.01000200000001,136.93001,134.890003,136.090004,134937600,18.261974
2009-06-16,136.66001699999998,138.47000500000001,136.100018,136.349997,128701300,18.296863000000002
2009-06-17,136.670031,137.44996799999998,134.52999499999999,135.579992,142853200,18.193535
2009-06-18,136.110031,138.000034,135.59000600000002,135.880013,106920100,18.233795
2009-06-19,138.07003600000002,139.499989,136.899982,139.479975,180464200,18.716876
2009-06-22,140.669975,141.560022,136.329969,137.370033,158728500,18.433742000000002
2009-06-23,136.399971,136.95002399999998,132.880024,134.010036,176633100,17.982862
2009-06-24,135.419975,137.500023,134.859976,136.21999399999999,121381400,18.279417000000002
2009-06-25,135.750023,140.19999099999998,135.20997,139.859997,147361900,18.767871
2009-06-26,139.789995,143.55998799999998,139.74002099999998,142.439989,109846100,19.114081
2009-06-29,143.460026,143.95002399999998,141.539995,141.97000500000001,141904000,19.051014000000002
2009-06-30,142.579992,143.80002,141.799974,142.429976,108556000,19.112737
2009-07-01,143.5,144.659973,142.520004,142.830025,103544700,19.166420000000002
2009-07-02,141.249989,142.830025,139.789995,140.020014,92619800,18.789344
2009-07-06,138.70002399999998,138.989964,136.250034,138.610008,124672100,18.600134
2009-07-07,138.480019,139.680033,135.18001,135.400015,115399200,18.169384
2009-07-08,135.919973,138.039995,134.420019,137.220016,143982300,18.413611
2009-07-09,137.76000200000001,137.99002099999998,135.929987,136.359997,85756300,18.298205
2009-07-10,136.33998300000002,138.970016,136.32003600000002,138.519993,111318900,18.588054999999997
2009-07-13,139.54003,142.340027,137.529984,142.340027,120875300,19.100667
2009-07-14,142.03000600000001,143.180033,141.159973,142.270025,86811900,19.091274
2009-07-15,145.039995,147.0,144.31997900000002,146.880024,121396800,19.709891
2009-07-16,145.760025,148.01997,145.569967,147.520025,98392700,19.795773
2009-07-17,149.079981,152.019981,148.630024,151.749989,150538500,20.363394
2009-07-20,153.26997,155.039984,150.889969,152.910028,183881600,20.51906
2009-07-21,153.289984,153.429987,149.750023,151.510036,218695400,20.331195
